0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/nivo_themes/default/default.css HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/owl.theme.css HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/owl.carousel.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/bxslider.css HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/style.css HTTP/1.1" 404 1057
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/nivo-lightbox.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:57 +0100] "GET /vide/servlet/css/et-line-font.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/First HTTP/1.1" 200 11759
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/bootstrap.min.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/animate.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/nivo_themes/default/default.css HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/et-line-font.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/owl.theme.css HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/owl.carousel.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/style.css HTTP/1.1" 404 1057
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/nivo-lightbox.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/bootstrap.min.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/bxslider.css HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/servlet/css/animate.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:58 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:13:53 +0100] "GET /vide/servlet/First HTTP/1.1" 500 1531
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/bootstrap.min.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/animate.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/nivo-lightbox.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/et-line-font.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/nivo_themes/default/default.css HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/bxslider.css HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/owl.carousel.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/owl.theme.css HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/bootstrap.min.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/animate.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:14:03 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
